,ProfitMargin
1091,21.849929614657817
1092,31.42209670263762
1093,35.84505820117429
1094,35.32284113825905
1095,26.43823154830492
1096,17.33251988693239
1097,23.051835871962897
1098,44.73898321115594
1099,33.82799837653464
1100,41.39972280151811
1101,23.62376013685838
1102,12.578322705536474
1103,36.44459183365455
1104,40.20390355966357
1105,22.53725096033932
1106,37.978076876057045
1107,46.0552360006767
1108,32.40480237481629
1109,39.952690699277696
1110,26.369687598226992
1111,26.84529328059905
1112,38.22971244897632
1113,29.06885478595739
1114,35.23202846232276
1115,33.607087654410485
1116,37.36183075513736
1117,27.01881525122221
1118,45.854942709755306
1119,24.11502479656397
1120,25.278691703038668
1121,43.3676361799828
1122,32.220478190845796
1123,47.7710167088167
1124,10.169429338220628
1125,35.766076219132145
1126,6.288471665305745
1127,25.6658900557433
1128,21.897280951035754
1129,22.629627080464715
1130,25.29229065584794
1131,27.47976327479981
1132,41.592478223896144
1133,28.53080272468254
1134,43.63506314789631
1135,18.723023005277447
1136,31.26850440899943
1137,33.739677821628895
1138,23.083684803159883
1139,26.373614008639667
1140,28.785780068848577
1141,17.69492014779471
1142,34.065248125636145
1143,22.557062734187355
1144,15.373515367166208
1145,12.518066596459118
1146,27.757441947944418
1147,32.57436220342158
1148,30.85544564130482
1149,47.640348999237546
1150,27.605759837050886
1151,27.74485403215559
1152,45.860615078905084
1153,24.07430912718763
1154,17.5399748148016
1155,28.88710875084024
1156,35.71228262317992
1157,21.711617773858226
1158,29.06588494243607
1159,27.742684463266226
1160,26.616464007241596
1161,34.140359827228515
1162,30.935179321858264
1163,40.97504865225499
1164,39.191176116121994
1165,7.056281466928358
1166,18.1535529635969
1167,36.79344190229142
1168,36.0690097388827
1169,38.32787010945617
1170,39.90725868184849
1171,29.059255096716996
1172,24.345212863286168
1173,10.12398762299756
1174,9.664889236246575
1175,17.233285695509824
1176,30.159129887485708
1177,29.897644229964094
1178,18.698235981952475
1179,0.3517041378167207
1180,23.726048019487916
1181,23.50495910369382
1182,28.905395285652595
1183,23.1306283192652
1184,30.857703207034042
1185,35.692322223096355
1186,36.88170070276701
1187,24.89735160333499
1188,38.283336118184344
1189,22.86627009703341
1190,35.125135997726126
1191,29.022183024568886
1192,27.609269794225266
1193,21.471972760772033
1194,29.91731242284022
1195,26.142496799133536
1196,25.892692278573232
1197,43.585649425629235
1198,7.676539940046531
1199,50.564382445034596
1200,40.68260174502591
1201,41.58965971784498
1202,27.994953169549163
1203,34.74017561138966
1204,36.09542540856731
1205,40.6894693192835
1206,30.16148559626821
1207,19.42035515153021
1208,36.320254506892894
1209,26.684955297084446
1210,12.711191697657487
1211,45.78144918599354
1212,42.93102148144364
1213,25.58545132347565
1214,20.82866227570831
1215,44.83348377734912
1216,13.638606062934649
1217,34.550332372430105
1218,39.192935643039704
1219,33.05321346275536
1220,16.696573877298373
1221,36.72872295367294
1222,31.00121555406109
1223,28.420096135896838
1224,21.89082956262796
1225,27.817602803227448
1226,16.469034485006535
1227,25.547148984933376
1228,29.55934089799266
1229,36.86302841940489
1230,21.72935189093724
1231,26.498649164277133
1232,38.20128942903484
1233,42.231791842310855
1234,16.291587719008792
1235,32.84754964994999
1236,29.054655811936993
1237,29.999991119961837
1238,19.96929599904812
1239,36.69619480992431
1240,40.41270688873498
1241,35.212917580196354
1242,35.1076818956054
1243,26.50772121458681
1244,29.05799348766332
1245,25.19302365675569
1246,28.201955584560316
1247,25.586243133273978
1248,6.096592490778007
1249,51.87172822150645
1250,27.324162972548343
1251,30.782956869913384
1252,54.75746214297619
1253,11.271348017011144
1254,27.042243146822898
1255,32.17350366994072
1256,34.94161086868188
1257,15.743097584004515
1258,36.06849809262077
1259,4.339044823229312
1260,20.248521116757992
1261,22.527318186921537
1262,22.60064931431134
1263,25.118749382869844
1264,15.638782096815685
1265,24.828113106017472
1266,44.00351381528618
1267,25.317773005978545
1268,27.10125475376259
1269,27.900921199366508
1270,43.50519785361334
1271,22.647166772456615
1272,31.646550617413695
1273,24.370354980904757
1274,29.976052033564283
1275,34.38109129182321
1276,19.403222106544785
1277,43.21216853289919
1278,34.789640036342256
1279,27.084341618911534
1280,29.202916450854616
1281,28.670745239029827
1282,43.718442886973634
1283,30.169129070942052
1284,30.79715702684239
1285,21.576978634795427
1286,20.811805191442115
1287,26.97466873789292
1288,19.498385447781743
1289,25.173463995935276
1290,33.38447878675751
1291,41.23499209812279
1292,22.85214000004961
1293,20.38806784495112
1294,2.5214753816589264
1295,29.660635710664195
1296,35.89174640302763
1297,11.343133596341213
1298,17.98246483469023
1299,28.201663910705477
1300,22.523514098108862
1301,8.113838117904164
1302,30.225909550254322
1303,6.46370601848123
1304,34.96300267041371
1305,35.903417534891894
1306,25.776070257154792
1307,26.71677488841323
1308,21.533159006726656
1309,28.524661246612464
1310,33.41317702323415
1311,28.4303264517609
1312,21.59326758632121
1313,14.522663630665905
1314,42.66004486186771
1315,31.23979182806308
1316,31.63465301008302
1317,44.110552232241304
1318,34.76343097098805
1319,41.7038384205748
1320,32.526103200312626
1321,32.99931194014073
1322,38.068728883286944
1323,33.24293759306505
1324,26.97164527660924
1325,26.51556096568998
1326,38.695472209812095
1327,48.124816098939355
1328,32.451751250893494
1329,30.88636555164837
1330,17.622775056446553
1331,44.94057129127289
1332,31.94182384702961
1333,29.85450410554313
1334,25.43214807453154
1335,27.482563611541593
1336,37.955885813175044
1337,26.87395920825275
1338,41.2259936360221
1339,40.32977437346193
1340,39.79112736767695
1341,36.27708837675201
1342,32.69085434574575
1343,18.57742269078118
1344,41.91829589348711
1345,24.923513906176158
1346,10.529972036584368
1347,28.403677871106954
1348,39.018052581189615
1349,32.341470330359265
1350,31.090943800148445
1351,31.63820046044571
1352,31.918056956749925
1353,29.31511686698091
1354,31.13276583994398
1355,36.793814651396715
1356,26.54073405298619
1357,33.33097917142971
1358,21.127703813660982
1359,21.147449820055193
1360,32.63312869960514
1361,20.1139534988862
1362,23.59398111763821
1363,42.46365522497749
1364,30.747226067583313
1365,32.342436773970206
1366,31.383149169571407
1367,53.86814912460108
1368,33.14924585864547
1369,23.45801395705218
1370,55.3922236618966
1371,31.08668111154524
1372,26.003637219893623
1373,43.526874841008265
1374,2.8095865484169473
1375,27.72012297824317
1376,29.77040248213533
1377,43.143008864016984
1378,33.31096932178728
1379,33.28395795650592
1380,21.58678295196183
1381,18.891179674628397
1382,16.394815251646673
1383,38.02547593641803
1384,56.596045890242685
1385,26.597533767778238
1386,20.756809092904952
1387,8.768792504590492
1388,27.105917876484657
1389,41.57265222719335
1390,41.96618201157522
1391,30.97137619344338
1392,30.250669318751488
1393,46.09218874826968
1394,15.162381280202114
1395,26.256872871953785
1396,20.177033896241504
1397,39.28892162845634
1398,27.64470105131207
1399,40.11939092673841
1400,26.555026524961285
1401,32.63412572270687
1402,27.661204794522614
1403,14.320623057151497
1404,23.703766350024967
1405,21.24220748322249
1406,31.17543696601748
1407,35.59293960934404
1408,40.20093275687333
1409,24.43630796809747
1410,24.25330389855019
1411,32.116399618089694
1412,12.115936010410115
1413,27.309179102948583
1414,32.52255362772013
1415,28.411131682411046
1416,22.239495344948086
1417,20.51990739288003
1418,36.386680033338756
1419,19.600620309883183
1420,25.927642586819083
1421,29.512281100427913
1422,53.15863840158287
1423,32.54504896781194
1424,25.500623800687755
1425,10.676675286451877
1426,30.029922376749447
1427,34.61340676267613
1428,24.929895558722222
1429,31.58545691910966
1430,21.481871854082474
1431,40.51558674524816
1432,22.58916519960364
1433,25.609983195421126
1434,27.91448946137574
1435,11.822514468125366
1436,23.881517549331637
1437,26.6868931539684
1438,50.75600810378713
1439,23.323201993363067
1440,29.869578247367016
1441,43.436721427918016
1442,24.83779846856615
1443,27.604460763288262
1444,22.41324252748192
1445,12.186144716906913
1446,19.009192067841724
1447,27.764477259734406
1448,26.75916904341506
1449,29.366346345109417
1450,35.84210569153837
1451,36.569620978893425
1452,38.58861946232162
1453,30.01518701367751
1454,34.703910403397146
1455,37.445998750104316
1456,22.718398035827768
1457,21.951692729072185
1458,39.07812932212902
1459,31.796056836619297
1460,49.83645045660784
1461,11.924160375368466
1462,29.55549989468888
1463,37.9471851304913
1464,43.001940105148506
1465,29.598501850485732
1466,37.290409857297526
1467,26.571544293284088
1468,27.0172466792652
1469,38.70545343592139
1470,24.965521795728275
1471,39.323563659750654
1472,36.78836163470684
1473,34.48708709357874
1474,20.270903469267697
1475,1.2987196305958348
1476,44.21886759507137
1477,35.97500037697617
1478,31.633385718849595
1479,42.97098825309697
1480,31.630966552236423
1481,43.35242407029588
1482,38.63591744430223
1483,21.827174453380852
1484,35.25949912335513
1485,26.201374004997497
1486,37.40396777262725
1487,23.613454352042552
1488,44.65132245052924
1489,39.91544472709524
1490,30.767122183632505
1491,32.98676880096456
1492,31.300212664032234
1493,14.612907713750332
1494,29.530344150129977
1495,36.72857522459191
1496,20.402483292303224
1497,19.91565279232845
1498,23.81056082515267
1499,28.674419435396658
1500,42.64879057914494
1501,28.474493240683117
1502,19.992452582529356
1503,19.6853941725925
1504,33.96050553685522
1505,15.7527878621328
1506,28.576548622601027
1507,41.08138659595802
1508,2.3503031384137096
1509,7.746857586733386
1510,26.30111071451424
1511,27.882553607452216
1512,27.85749841140635
1513,33.32847894970432
1514,24.82593604572324
1515,26.72914654830726
1516,35.757966795931964
1517,23.32154663042351
1518,22.103075089735945
1519,37.541181617838646
1520,39.2164933741598
1521,26.809448228380756
1522,26.954196537654738
1523,32.64563520282573
1524,35.79786457355539
1525,32.52044311104903
1526,21.262692728734333
1527,16.557610203175116
1528,26.58893919909143
1529,32.505339086865554
1530,34.35190472605619
1531,45.66443891677007
1532,22.17496863043474
1533,35.80865195242921
1534,40.34825996889769
1535,43.71229158783079
1536,34.67722581087972
1537,22.71725282203085
1538,33.905711217900794
1539,30.208190252767153
1540,29.083326146459832
1541,19.755022414284127
1542,32.911264679723345
1543,31.16376714887209
1544,30.25686630836844
1545,27.420713747634924
1546,38.07332643260564
1547,33.90014072957654
1548,38.63386899933498
1549,37.69769234465053
1550,29.314072746411757
1551,27.523912579050037
1552,31.772682808513007
1553,18.281644882267017
1554,36.450683179541194
1555,8.25097428315869
1556,33.657519412730025
1557,32.874741262068916
1558,35.98124270762157
1559,30.05232858849276
1560,36.5266943444205
1561,11.819902982890323
1562,23.997315548998287
1563,31.29934988895082
1564,32.898567237903265
1565,24.674307297817165
1566,39.26857072741797
1567,50.7590138932683
1568,26.433854640047638
1569,23.115941205521164
1570,27.234243265832575
1571,49.00674821326647
1572,34.18277785764392
1573,24.995558830689472
1574,22.652839169580254
1575,7.365661914441846
1576,33.84437686707448
1577,6.046590452684242
1578,7.813231964947291
1579,32.84804367606916
1580,41.783640286092606
1581,21.08358310885154
1582,35.808059586417414
1583,33.75841609733124
1584,19.633041899514282
1585,25.072934120621436
1586,35.404783142758994
1587,36.70589414905006
1588,33.90652532819161
1589,25.632647092785653
1590,29.30031310692287
1591,44.72541382360937
1592,36.24205005842549
1593,31.33772114127556
1594,28.150917101152533
1595,30.118208912485983
1596,36.55814825813106
1597,29.8901652168657
1598,20.79296999953116
1599,33.24513284177816
1600,39.95687656009138
1601,40.38284499568991
1602,26.954816417376147
1603,6.336291033153407
1604,30.293582666974483
1605,36.579255706914736
1606,20.333878099922963
1607,26.063105511635566
1608,26.212394271901722
1609,3.4143589432497157
1610,33.78540978868991
1611,21.84615046027607
1612,37.317594665740344
1613,21.275350102553098
1614,21.82097365041974
1615,33.080979227133895
1616,29.522880296279208
1617,32.20896275263299
1618,53.34012871016424
1619,40.491039295177785
1620,37.611293569317894
1621,28.319448333991136
1623,37.76665199635111
1624,30.989811779688043
1625,27.075678486586384
1626,42.99283162461073
1627,44.6236860699074
1628,8.60539662249812
1629,37.7460164516532
1630,30.162489653545144
1631,38.334655481639516
1632,46.01750832879923
1633,28.34827530459575
1634,7.130800259701367
1635,40.363775515607806
1636,33.77571953673894
1637,29.309006473212772
1638,38.52942297189164
1639,11.495252969124403
1640,38.74640445787048
1641,26.32431981413402
1642,25.669980322565383
1643,25.07710003025811
1644,30.47922892444307
1645,44.25845149981509
1647,18.8242657864389
1648,23.88573945286112
1649,22.876922380811127
1650,27.527915750001885
1651,33.170086031118885
1652,44.280200553603926
1653,33.59635010830731
1654,20.264097210542847
1655,37.90140269090963
1656,33.02174319160338
1657,28.69460164453014
1658,31.34681444033962
1659,36.33558951261484
1660,26.387968477206304
1661,14.802331712172496
1662,49.071495023934105
1663,22.337836712453452
1664,39.17274225449713
1665,29.39312799222016
1666,24.810827027567598
1667,16.999601052730046
1668,38.94892734121629
1669,12.180912712197296
1670,35.800519153301934
1671,45.39673881010139
1672,26.173729120664547
1673,33.67129355742032
1674,21.789710080841832
1675,23.09157288277627
1676,32.78891489009915
1677,26.83219931587547
1678,59.96986339013872
1679,57.75860944459288
1680,33.562140638848156
1681,25.414349490277495
1682,31.016069319411223
1683,34.27106693651824
1684,20.799665132562254
1685,26.654726693344493
1686,15.441139371247962
1687,28.7933411940212
1688,30.629774343542564
1689,40.19785917760743
1690,34.530072129725035
1691,33.03461163456328
1692,22.390139196751363
1693,31.892536910348106
1694,31.430524627048946
1695,36.252615102536915
1696,30.69106665350797
1697,36.49869690216618
1698,25.715247398259084
1699,34.030444975816806
1700,40.57555974145507
1701,44.468813301419594
1702,41.544979246468735
1703,28.6547516966687
1704,33.534856658204006
1705,35.02609100204718
1706,31.679664681603963
1707,28.887745075832733
1708,32.063988105789505
1709,38.73448014625661
1710,35.64913323322314
1711,18.456323032559332
1712,48.15028617207135
1713,22.694893341814502
1714,30.08077889500517
1715,23.525630575421992
1716,22.122279446769305
1717,30.729138230576446
1718,17.45049442732396
1719,30.720126125811575
1720,16.95280262052073
1721,36.56289272642239
1722,47.74852594378168
1723,20.044777267897224
1724,31.635679523990028
1725,22.85370551089218
1726,38.44744943688866
1727,39.99680366245335
1728,35.0587646911728
1729,47.54372729403492
1730,25.578648462120512
1731,30.4747662767102
1732,33.0303185175076
1733,35.98420124865834
1734,25.80418904185432
1735,31.936610107052406
1736,36.44213615320038
1737,23.01195274091687
1738,38.21147953803117
1739,44.0367492004172
1740,32.02776479949635
1741,51.34343356783386
1742,25.592319996247287
1743,31.508555059859066
1744,32.15246635056008
1745,27.30497965447028
1746,28.42893347434215
1747,13.075174902860386
1748,35.16576940731003
1749,27.808647654093832
1750,27.414731070478865
1751,24.012166388247593
1752,22.94254628628895
1753,23.364019209070577
1754,36.266142724374255
1755,32.323796051663955
1756,25.792991556794636
1757,28.253630476377367
1758,23.84401089994046
1759,34.362155897646005
1760,25.2202709079966
1761,18.19048519000522
1762,30.832499928791385
1763,27.21311844092009
1764,39.714512718625365
1765,35.355083386727024
1766,39.992171472598606
1767,28.25074368405593
1768,33.95484189781296
1769,39.461117583730285
1770,37.20330000534558
1771,39.620953207748535
1772,42.06052892235536
1773,30.309787567262227
1774,21.637306222419664
1775,38.878799711653
1776,33.84762331305728
1777,24.956696526883174
1778,41.448949142881546
1779,19.988812309413508
1780,30.375673346565137
1781,31.74895108800875
1782,26.59489939058664
1783,42.85395677576423
1784,38.2064803111031
1785,35.065831328645274
1787,52.02646054519809
1788,25.731956634995516
1789,22.88616409732125
1790,43.76573331546577
1791,38.601375423752906
1792,27.309906069814122
1793,41.75069760304307
1794,41.06390772652333
1795,34.49842975713974
1796,34.21256647920585
1797,34.93474482817446
1798,38.13080389645299
1799,37.16450205283952
1800,29.27540376171346
1801,41.395018611253285
1802,33.556213070994836
1804,38.832185098092374
1805,30.54546526761354
1806,40.293872478040555
1807,36.20808138536316
1808,30.989753270920378
1809,33.20813329009499
1810,29.88271991290369
1811,34.372899782180895
1813,32.33491194331883
1814,26.4724806979742
1815,29.747085830816943
1816,28.205305091001044
1817,22.301136429312184
1818,35.07014028056112
1819,18.435734926300956
1820,30.95978602595733
1821,22.622881842705162
1822,42.051913638025404
1823,35.29404147856507
1824,24.02374646534076
1825,28.57926541624775
1826,35.95608781823228
1827,31.589099528006454
1828,41.93219356144068
1829,56.457002947366774
1830,29.519060664634754
1831,27.71966171447189
1832,23.511919708941477
1833,35.7529545674427
1834,32.121061191361136
1835,34.810337621933904
1837,26.66693097569679
1838,34.93318923167617
1839,33.99452631838204
1840,22.058534116127625
1841,31.431576817626272
1842,60.923560608458985
1843,25.491085476097393
1844,32.300910175691925
1845,40.33292831368491
1846,30.95062798018928
1847,36.685708119740376
1848,31.077636177094025
1849,39.22483880088573
1850,37.235475468402484
1851,23.98977978170596
1852,37.124440320529544
1854,46.71410486146647
1855,28.320360023012526
1856,35.961440245148104
1857,32.930504696280984
1858,42.29647507359888
1859,41.07776577966135
1860,34.204308184505564
1861,34.367527171597544
1863,34.212935115202555
1865,30.890737677782486
1866,39.549787187918305
1867,37.91253922837722
1868,34.58928930680696
1869,51.926985886265456
1870,40.71055551678541
1871,28.595276505556082
1872,25.587469759843646
1873,28.982899927086848
1874,34.40524916552107
1875,28.178890352803386
1877,57.0606480089766
1878,31.910629503812398
1879,42.81373291709827
1880,22.652407640398035
1881,27.429874670102887
1882,30.85770121224934
1883,32.593931383711386
1884,25.67205301098141
1885,23.5596528474231
1886,23.388070358868003
1887,50.849037745997016
1888,41.70191673974498
1889,51.4569641092188
1890,22.12025719958469
1891,35.68626128675648
1892,31.168579653648305
1893,22.53075663053706
1894,49.847690311887746
1895,27.10353825115138
1896,33.755837224816545
1897,27.38971615370393
1898,33.849183627039835
1899,25.596414550748847
1900,37.918139397567636
1902,29.067720014729026
1903,29.899384132756484
1904,40.50855130643268
1905,31.64932984787599
1907,29.051027889873343
1908,28.573323192599076
1909,31.60469830147008
1910,38.440850330666635
1911,40.695795443149976
1912,33.97806845800421
1913,26.07723413691217
1915,31.729832719687273
1916,34.64203233256352
1917,34.25482224395483
1918,32.94320749014298
1919,30.092376182526433
1921,37.155432356593096
1922,37.407592997169395
1923,25.209477608948404
1924,37.04936740013762
1925,35.46622171409738
1926,24.825464555694353
1927,24.734655485149844
1928,35.823289580156626
1929,27.33579480611067
1930,27.02075197390277
1931,29.502303112009887
1932,34.60634684653161
1933,40.75155775853494
1934,23.965305194263458
1935,38.40991662597779
1936,45.56157303619342
1937,31.726593024555626
1938,34.61215955053806
1939,40.88758432360694
1940,35.411382994008775
1941,35.56165932109815
1942,37.636882699762225
1943,25.415338937718456
1944,26.217691013856136
1945,32.049616441822984
1946,35.307931957577
1947,31.776467424281147
1948,33.686399930848935
1950,34.844989608919846
1951,33.595948031822985
1952,25.5392826779115
1953,31.930618283321703
1955,37.73192422663291
1956,32.56604239179818
1957,33.64386210112531
1959,33.43553740056821
1960,35.18619794202895
1961,29.662929759268096
1962,36.47571370540377
1963,35.165514398051414
1965,36.128211320665336
1966,27.80703382581723
1967,34.982261126303754
1968,42.94270013275877
1969,32.14524105809651
1970,45.20676832309217
1971,50.60270752536658
1973,34.148521037097304
1974,42.26694082673361
1975,42.712567994498265
1977,33.68732743787763
1978,31.976279624800075
1979,29.312225439830964
1981,28.996587692621496
1983,32.61104983933079
1984,35.18692302655987
1985,54.41587534809983
1987,29.310731273230516
1988,27.292029806358748
1990,35.58465318070149
1991,31.611398069474312
1992,34.05835075101845
1993,31.42764077804373
1994,32.15028848041842
1996,34.95680862372007
1998,46.16979445085236
1999,31.397901859108053
2001,35.98011935608712
2002,42.08507925892642
2004,35.93984272908594
2005,33.043059548554666
2006,50.74933231347482
2008,38.69294729527646
2009,41.4766599515191
2010,30.113093379846166
2011,38.807387496661484
2012,31.200795316511233
2013,43.43895793792894
2014,29.209103422107702
2017,31.871347074278965
2018,40.83220160639397
2019,35.34191933404435
2021,36.93403381833162
2023,32.18256260271276
2024,31.692813782980885
2025,38.18490409349489
2028,34.04181687160152
2029,37.242875347468676
2032,36.00525926680154
2034,40.29746873403611
2035,40.100408903440226
2036,31.219432067937653
2037,37.57157049361838
2038,30.47164100717411
2040,41.09563382355347
2044,43.077837124668
2045,35.50908366044175
2048,41.39435759840861
2049,30.836308238022703
2050,43.958350566427654
2051,33.10519017851231
2052,35.33130453750696
2053,34.62808420620619
2054,48.319443087302545
2055,34.35595082747353
2057,32.024436897091526
2060,39.391462193666975
2061,43.75549802799736
2065,36.758300890824025
2066,36.639702075414746
2067,40.82317329539288
2068,40.51801452976368
2070,42.824502765072516
2072,34.616763486795165
2074,50.264595959641014
2076,32.22239162424445
2077,32.507906481980704
2078,40.30037447540282
2081,46.19146290763441
2083,46.223012968125076
2084,41.36843409976485
2085,60.80279987273306
2087,42.15856411404175
2088,42.34206465722315
2089,39.51600490191262
2090,59.16354291298892
2091,36.83847532169876
2092,48.59085378945109
2093,38.39994742604839
2096,40.50319065815191
2097,39.58080219063614
2098,36.9753747249835
2100,42.61164206633602
2101,33.23546035402569
2103,36.09863647116266
2104,34.14866166651058
2108,70.22371902552217
2113,78.8427150128331
2114,34.190465073959864
2121,46.25889287367923
2125,54.82917622886693
2126,46.63242888088124
2128,42.68487601284539
2132,34.96139968234903
2133,39.47396526112411
2135,37.84218821999037
2136,43.79885590999921
2137,44.31655276574795
2138,39.01504881778884
2140,41.27438185601918
2142,40.88151160996528
2143,38.817969885366054
2147,40.16678389784656
2148,39.353140409013704
2152,43.097952706349524
2153,53.87928465341272
2154,36.96960380668416
2155,44.2328644798132
2157,39.61209663251374
2159,37.541109804340856
2162,46.91209234452645
2167,35.798762435713456
2171,39.98700285519698
2172,37.770920617439764
2177,42.07970218049605
2181,49.04749775605943
2182,54.64070560650845
2185,41.09793351139315
2189,37.51961579399656
2199,41.53768950519747
2201,41.683280581289935
2203,48.643640927361226
2218,52.63913679088943
2219,40.285142779751425
2227,58.027114495062825
2233,57.81317519840009
2234,38.33647403839579
2235,41.607949989298135
2238,47.049848515956405
2239,42.1084125087828
2242,44.58722694680674
2247,41.95938625331242
2248,49.16415535018142
2252,41.30741879890276
2257,40.780267384463535
2261,42.546346951401574
2263,46.30033323073568
2267,40.402497898614186
2270,40.217410509205266
2277,44.56053882403814
2278,64.53536158074947
2293,44.66814834283766
2298,50.25544164381404
2301,49.69487821156606
2313,65.53558221372177
2314,53.360990211625136
2325,43.76988629961624
2334,52.36029082337369
2335,46.38205479082496
2339,52.715024852931656
2342,49.56605605750991
2364,44.614048037962434
2365,68.16665843715836
2378,49.50097433776258
2391,63.37781058463479
2397,47.015330716617164
2405,54.21485463545802
2434,47.878435524199176
2451,63.255641507066976
2452,62.5603320433402
2463,57.90159325494806
2465,57.68040916423131
2487,57.46440846170123
2489,62.18911970205134
2518,59.034433283442546
2547,55.97484870960274
2549,54.47670433599917
2555,54.92656456242536
2576,67.07084213108368
2586,60.03726898188779
2593,53.57069927945953
2745,68.13785436353528
2864,76.30868666513922
2881,68.76773035180116
3023,67.05999489906026
3054,70.2039715320799
3118,81.37021050080367
3227,74.76334193275754
3418,75.86766117483393
3523,79.68481730083565
3681,85.78210171808487
4751,93.08585987130145
4920,95.01253009680114
5050,94.27185707994973
